IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,60,0.00
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,60,0.00
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,60,0.00
47.76.192.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.1.163,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.42.155,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,60,0.00
47.238.131.39,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.217.123.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,60,0.00
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
47.245.102.52,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,61,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,61,0.00
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.210.164.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.238.40.58,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,61,0.00
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.222.98,2096,2096,true,SIN,Asia Pacific,Singapore,61,0.00
47.243.139.243,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,62,0.00
8.217.123.243,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.76.192.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,62,0.00
8.219.163.195,8080,8080,false,SIN,Asia Pacific,Singapore,62,0.00
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,62,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,62,0.00
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.228.152,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
8.210.244.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,63,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,63,0.00
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.51.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
47.76.227.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,0.00
8.212.107.200,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.237.95.146,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.5.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.18.199,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,65,0.00
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,65,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.238.131.39,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.245.96.80,8443,8443,true,SIN,Asia Pacific,Singapore,66,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,66,0.00
8.222.165.117,2053,2053,true,SIN,Asia Pacific,Singapore,66,0.00
47.243.70.186,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.139.85,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.107.109,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.81.14,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,66,0.00
8.218.3.198,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,66,0.00
8.218.65.171,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.210.164.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.65.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.18.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
47.237.84.173,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,69,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,69,0.00
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,69,0.00
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.222.179.231,8880,8880,false,SIN,Asia Pacific,Singapore,70,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.75.152,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,71,0.00
47.236.232.148,2086,2086,false,SIN,Asia Pacific,Singapore,71,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.191.110,8080,8080,false,SIN,Asia Pacific,Singapore,72,0.00
47.242.183.7,80,80,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.245.96.80,2052,2052,false,SIN,Asia Pacific,Singapore,72,0.00
8.218.98.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,73,0.00
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,73,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.238.131.39,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.255.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.85.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,74,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.76.227.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,74,0.00
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.173.78,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.243.243.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,75,0.00
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.48.107,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.243.70.186,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.42.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,76,0.00
8.218.65.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.222.226.92,443,443,true,SIN,Asia Pacific,Singapore,76,0.00
47.76.98.98,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.242.119.104,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.76.203.101,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.48.107,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,76,0.00
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.237.92.26,2086,2086,false,SIN,Asia Pacific,Singapore,77,0.00
8.217.123.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.48.107,8080,8080,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.223.3.253,80,80,false,SIN,Asia Pacific,Singapore,77,0.00
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,77,0.00
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,77,0.00
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,77,0.00
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,77,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.186.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.42.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,77,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,78,0.00
8.210.100.23,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.85.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,78,0.00
8.217.72.0,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.242.183.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.178.79,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.98.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.6.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.76.213.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.242.157.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.35.50,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.76.189.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.35.50,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.242.183.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.164.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.186.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,78,0.00
47.76.189.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,79,0.00
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.228.152,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,79,0.00
8.210.63.130,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.81.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.210.100.23,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.237.125.8,8880,8880,false,SIN,Asia Pacific,Singapore,79,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.242.42.153,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,79,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.217.232.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.242.7.162,2086,2086,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.76.204.76,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.186.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.244.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.255.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,80,0.00
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.72.0,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,81,0.00
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.227.40,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.123.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.1.163,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.98.98,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.98.98,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,81,0.00
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.3.198,80,80,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.76.98.98,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.178.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.217.154.218,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.164.75,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.63.130,80,80,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.81.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.213.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.238.6.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.217.181.213,8880,8880,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.98.75,80,80,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.159.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.204.76,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.189.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.210.164.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.238.43.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.222.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,84,0.00
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,84,0.00
8.210.164.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.210.85.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,84,0.00
